frame,time_seconds,visibility
11857,395.23,No Logo
11858,395.27,No Logo
11859,395.3,No Logo
11860,395.33,No Logo
11861,395.37,No Logo
11862,395.4,No Logo
11863,395.43,No Logo
11864,395.47,No Logo
11865,395.5,No Logo
11866,395.53,No Logo
11867,395.57,No Logo
11868,395.6,No Logo
11869,395.63,No Logo
11870,395.67,No Logo
11871,395.7,No Logo
11872,395.73,No Logo
11873,395.77,No Logo
11874,395.8,No Logo
11875,395.83,No Logo
11876,395.87,No Logo
11877,395.9,No Logo
11878,395.93,No Logo
11879,395.97,No Logo
11880,396.0,No Logo
11881,396.03,No Logo
11882,396.07,No Logo
11883,396.1,No Logo
11884,396.13,No Logo
11885,396.17,No Logo
11886,396.2,No Logo
11887,396.23,No Logo
11888,396.27,No Logo
11889,396.3,No Logo
11890,396.33,No Logo
11891,396.37,No Logo
11892,396.4,No Logo
11893,396.43,No Logo
11894,396.47,No Logo
11895,396.5,No Logo
11896,396.53,No Logo
11897,396.57,No Logo
11898,396.6,No Logo
11899,396.63,No Logo
11900,396.67,No Logo
11901,396.7,No Logo
11902,396.73,No Logo
11903,396.77,No Logo
11904,396.8,No Logo
11905,396.83,No Logo
11906,396.87,No Logo
11907,396.9,No Logo
11908,396.93,No Logo
11909,396.97,No Logo
11910,397.0,No Logo
11911,397.03,No Logo
11912,397.07,No Logo
11913,397.1,No Logo
11914,397.13,No Logo
11915,397.17,No Logo
11916,397.2,No Logo
11917,397.23,No Logo
11918,397.27,No Logo
11919,397.3,No Logo
11920,397.33,No Logo
11921,397.37,No Logo
11922,397.4,No Logo
11923,397.43,No Logo
11924,397.47,No Logo
11925,397.5,Fully Visible
11926,397.53,Fully Visible
11927,397.57,Fully Visible
11928,397.6,Fully Visible
11929,397.63,Fully Visible
11930,397.67,Fully Visible
11931,397.7,Fully Visible
11932,397.73,Fully Visible
11933,397.77,Fully Visible
11934,397.8,Fully Visible
11935,397.83,Fully Visible
11936,397.87,Fully Visible
11937,397.9,Fully Visible
11938,397.93,Fully Visible
11939,397.97,Fully Visible
11940,398.0,Fully Visible
11941,398.03,Fully Visible
11942,398.07,Fully Visible
11943,398.1,Fully Visible
11944,398.13,Fully Visible
11945,398.17,Fully Visible
11946,398.2,Fully Visible
11947,398.23,Fully Visible
11948,398.27,Fully Visible
11949,398.3,Fully Visible
11950,398.33,Fully Visible
11951,398.37,Fully Visible
11952,398.4,Fully Visible
11953,398.43,Fully Visible
11954,398.47,Fully Visible
11955,398.5,Fully Visible
11956,398.53,Fully Visible
11957,398.57,Fully Visible
11958,398.6,Fully Visible
11959,398.63,Fully Visible
11960,398.67,Fully Visible
11961,398.7,Fully Visible
11962,398.73,Fully Visible
11963,398.77,Fully Visible
11964,398.8,Fully Visible
11965,398.83,Fully Visible
11966,398.87,Fully Visible
11967,398.9,Fully Visible
11968,398.93,Fully Visible
11969,398.97,Fully Visible
11970,399.0,Fully Visible
11971,399.03,Fully Visible
11972,399.07,Fully Visible
11973,399.1,Fully Visible
11974,399.13,Fully Visible
11975,399.17,Fully Visible
11976,399.2,Fully Visible
11977,399.23,Fully Visible
11978,399.27,Fully Visible
11979,399.3,Fully Visible
11980,399.33,Fully Visible
11981,399.37,Fully Visible
11982,399.4,Fully Visible
11983,399.43,Fully Visible
11984,399.47,Fully Visible
11985,399.5,Fully Visible
11986,399.53,Fully Visible
11987,399.57,Fully Visible
11988,399.6,Fully Visible
11989,399.63,Fully Visible
11990,399.67,Fully Visible
11991,399.7,Fully Visible
11992,399.73,Fully Visible
11993,399.77,Fully Visible
11994,399.8,Fully Visible
11995,399.83,Fully Visible
11996,399.87,Fully Visible
11997,399.9,Fully Visible
11998,399.93,Fully Visible
11999,399.97,Fully Visible
12000,400.0,Fully Visible
12001,400.03,Fully Visible
12002,400.07,Fully Visible
12003,400.1,No Logo
12004,400.13,No Logo
12005,400.17,No Logo
12006,400.2,No Logo
12007,400.23,No Logo
12008,400.27,No Logo
12009,400.3,No Logo
12010,400.33,No Logo
12011,400.37,No Logo
12012,400.4,No Logo
12013,400.43,No Logo
12014,400.47,No Logo
12015,400.5,No Logo
12016,400.53,No Logo
12017,400.57,No Logo
12018,400.6,No Logo
12019,400.63,No Logo
12020,400.67,No Logo
12021,400.7,No Logo
12022,400.73,No Logo
12023,400.77,No Logo
12024,400.8,No Logo
12025,400.83,No Logo
12026,400.87,No Logo
12027,400.9,No Logo
12028,400.93,No Logo
12029,400.97,No Logo
12030,401.0,No Logo
12031,401.03,No Logo
12032,401.07,No Logo
12033,401.1,No Logo
12034,401.13,No Logo
12035,401.17,No Logo
12036,401.2,No Logo
12037,401.23,No Logo
12038,401.27,No Logo
12039,401.3,No Logo
12040,401.33,No Logo
12041,401.37,No Logo
12042,401.4,No Logo
12043,401.43,No Logo
12044,401.47,No Logo
12045,401.5,No Logo
12046,401.53,No Logo
12047,401.57,No Logo
12048,401.6,No Logo
12049,401.63,No Logo
12050,401.67,No Logo
12051,401.7,No Logo
12052,401.73,No Logo
12053,401.77,No Logo
12054,401.8,No Logo
12055,401.83,No Logo
12056,401.87,No Logo
12057,401.9,No Logo
12058,401.93,No Logo
12059,401.97,No Logo
12060,402.0,No Logo
12061,402.03,No Logo
12062,402.07,No Logo
12063,402.1,No Logo
12064,402.13,No Logo
12065,402.17,No Logo
12066,402.2,No Logo
12067,402.23,No Logo
12068,402.27,No Logo
12069,402.3,No Logo
12070,402.33,No Logo
12071,402.37,No Logo
12072,402.4,No Logo
12073,402.43,No Logo
12074,402.47,No Logo
12075,402.5,No Logo
12076,402.53,No Logo
12077,402.57,No Logo
12078,402.6,No Logo
12079,402.63,No Logo
12080,402.67,No Logo
12081,402.7,No Logo
12082,402.73,No Logo
12083,402.77,No Logo
12084,402.8,No Logo
12085,402.83,No Logo
12086,402.87,No Logo
12087,402.9,No Logo
12088,402.93,No Logo
12089,402.97,No Logo
12090,403.0,No Logo
12091,403.03,No Logo
12092,403.07,No Logo
12093,403.1,No Logo
12094,403.13,No Logo
12095,403.17,No Logo
12096,403.2,No Logo
12097,403.23,No Logo
12098,403.27,No Logo
12099,403.3,No Logo
12100,403.33,No Logo
12101,403.37,No Logo
12102,403.4,No Logo
12103,403.43,No Logo
12104,403.47,No Logo
12105,403.5,No Logo
12106,403.53,No Logo
12107,403.57,No Logo
12108,403.6,No Logo
12109,403.63,No Logo
12110,403.67,No Logo
12111,403.7,No Logo
12112,403.73,No Logo
12113,403.77,No Logo
12114,403.8,No Logo
12115,403.83,No Logo
12116,403.87,No Logo
12117,403.9,Fully Visible
12118,403.93,Fully Visible
12119,403.97,Fully Visible
12120,404.0,Fully Visible
12121,404.03,Fully Visible
12122,404.07,Fully Visible
12123,404.1,Fully Visible
12124,404.13,Fully Visible
12125,404.17,Fully Visible
12126,404.2,Fully Visible
12127,404.23,Fully Visible
12128,404.27,Fully Visible
12129,404.3,Fully Visible
12130,404.33,Fully Visible
12131,404.37,Fully Visible
12132,404.4,Fully Visible
12133,404.43,Fully Visible
12134,404.47,Fully Visible
12135,404.5,Fully Visible
12136,404.53,Fully Visible
12137,404.57,Fully Visible
12138,404.6,Fully Visible
12139,404.63,Fully Visible
12140,404.67,No Logo
12141,404.7,Fully Visible
12142,404.73,No Logo
12143,404.77,Fully Visible
12144,404.8,Fully Visible
12145,404.83,Fully Visible
12146,404.87,No Logo
12147,404.9,No Logo
12148,404.93,Fully Visible
12149,404.97,No Logo
12150,405.0,No Logo
12151,405.03,No Logo
12152,405.07,No Logo
12153,405.1,No Logo
12154,405.13,Fully Visible
12155,405.17,No Logo
12156,405.2,Fully Visible
12157,405.23,Fully Visible
12158,405.27,No Logo
12159,405.3,No Logo
12160,405.33,No Logo
12161,405.37,No Logo
12162,405.4,No Logo
12163,405.43,No Logo
12164,405.47,No Logo
12165,405.5,No Logo
12166,405.53,No Logo
12167,405.57,No Logo
12168,405.6,No Logo
12169,405.63,No Logo
12170,405.67,No Logo
12171,405.7,No Logo
12172,405.73,No Logo
12173,405.77,No Logo
12174,405.8,No Logo
12175,405.83,No Logo
12176,405.87,No Logo
12177,405.9,No Logo
12178,405.93,No Logo
12179,405.97,No Logo
12180,406.0,No Logo
12181,406.03,No Logo
12182,406.07,No Logo
12183,406.1,No Logo
12184,406.13,No Logo
12185,406.17,No Logo
12186,406.2,No Logo
12187,406.23,No Logo
12188,406.27,No Logo
12189,406.3,No Logo
12190,406.33,No Logo
12191,406.37,No Logo
12192,406.4,No Logo
12193,406.43,No Logo
12194,406.47,No Logo
12195,406.5,No Logo
12196,406.53,No Logo
12197,406.57,No Logo
12198,406.6,No Logo
12199,406.63,No Logo
12200,406.67,No Logo
12201,406.7,No Logo
12202,406.73,No Logo
12203,406.77,No Logo
12204,406.8,No Logo
12205,406.83,No Logo
12206,406.87,No Logo
12207,406.9,No Logo
12208,406.93,No Logo
12209,406.97,No Logo
12210,407.0,No Logo
12211,407.03,No Logo
12212,407.07,No Logo
12213,407.1,No Logo
12214,407.13,No Logo
12215,407.17,No Logo
12216,407.2,No Logo
12217,407.23,No Logo
12218,407.27,No Logo
12219,407.3,No Logo
12220,407.33,No Logo
12221,407.37,No Logo
12222,407.4,No Logo
12223,407.43,No Logo
12224,407.47,No Logo
12225,407.5,No Logo
12226,407.53,No Logo
12227,407.57,No Logo
12228,407.6,No Logo
12229,407.63,No Logo
12230,407.67,No Logo
12231,407.7,No Logo
12232,407.73,No Logo
12233,407.77,No Logo
12234,407.8,No Logo
12235,407.83,No Logo
12236,407.87,No Logo
12237,407.9,No Logo
12238,407.93,No Logo
12239,407.97,No Logo
12240,408.0,No Logo
12241,408.03,No Logo
12242,408.07,No Logo
12243,408.1,No Logo
12244,408.13,No Logo
12245,408.17,No Logo
12246,408.2,No Logo
12247,408.23,No Logo
12248,408.27,No Logo
12249,408.3,No Logo
12250,408.33,No Logo
12251,408.37,No Logo
12252,408.4,No Logo
12253,408.43,No Logo
12254,408.47,No Logo
12255,408.5,No Logo
12256,408.53,No Logo
12257,408.57,No Logo
12258,408.6,No Logo
12259,408.63,No Logo
12260,408.67,No Logo
12261,408.7,No Logo
12262,408.73,No Logo
12263,408.77,No Logo
12264,408.8,No Logo
12265,408.83,No Logo
12266,408.87,No Logo
12267,408.9,No Logo
12268,408.93,No Logo
12269,408.97,No Logo
12270,409.0,No Logo
12271,409.03,No Logo
12272,409.07,No Logo
12273,409.1,No Logo
12274,409.13,No Logo
12275,409.17,No Logo
12276,409.2,No Logo
12277,409.23,No Logo
12278,409.27,No Logo
12279,409.3,No Logo
12280,409.33,No Logo
12281,409.37,No Logo
12282,409.4,No Logo
12283,409.43,No Logo
12284,409.47,No Logo
12285,409.5,No Logo
12286,409.53,No Logo
12287,409.57,No Logo
12288,409.6,No Logo
12289,409.63,No Logo
12290,409.67,No Logo
12291,409.7,No Logo
12292,409.73,No Logo
12293,409.77,No Logo
12294,409.8,No Logo
12295,409.83,No Logo
12296,409.87,No Logo
12297,409.9,No Logo
12298,409.93,No Logo
12299,409.97,No Logo
12300,410.0,No Logo
12301,410.03,No Logo
12302,410.07,No Logo
12303,410.1,No Logo
12304,410.13,Fully Visible
12305,410.17,No Logo
12306,410.2,Fully Visible
12307,410.23,Fully Visible
12308,410.27,Fully Visible
12309,410.3,Fully Visible
12310,410.33,Fully Visible
12311,410.37,Fully Visible
12312,410.4,No Logo
12313,410.43,No Logo
12314,410.47,Fully Visible
12315,410.5,No Logo
12316,410.53,No Logo
12317,410.57,No Logo
12318,410.6,No Logo
12319,410.63,No Logo
12320,410.67,No Logo
12321,410.7,No Logo
12322,410.73,No Logo
12323,410.77,No Logo
12324,410.8,No Logo
12325,410.83,No Logo
12326,410.87,No Logo
12327,410.9,No Logo
12328,410.93,No Logo
12329,410.97,No Logo
12330,411.0,No Logo
12331,411.03,No Logo
12332,411.07,No Logo
12333,411.1,No Logo
12334,411.13,No Logo
12335,411.17,No Logo
12336,411.2,No Logo
12337,411.23,No Logo
12338,411.27,No Logo
12339,411.3,No Logo
12340,411.33,No Logo
12341,411.37,No Logo
12342,411.4,No Logo
12343,411.43,No Logo
12344,411.47,No Logo
12345,411.5,No Logo
12346,411.53,No Logo
12347,411.57,No Logo
12348,411.6,No Logo
12349,411.63,No Logo
12350,411.67,No Logo
12351,411.7,No Logo
12352,411.73,No Logo
12353,411.77,No Logo
12354,411.8,No Logo
12355,411.83,No Logo
12356,411.87,No Logo
12357,411.9,No Logo
12358,411.93,No Logo
12359,411.97,No Logo
12360,412.0,No Logo
12361,412.03,No Logo
12362,412.07,No Logo
12363,412.1,No Logo
12364,412.13,No Logo
12365,412.17,No Logo
12366,412.2,No Logo
12367,412.23,No Logo
12368,412.27,No Logo
12369,412.3,No Logo
12370,412.33,No Logo
12371,412.37,No Logo
12372,412.4,No Logo
12373,412.43,No Logo
12374,412.47,No Logo
12375,412.5,No Logo
12376,412.53,No Logo
12377,412.57,No Logo
12378,412.6,No Logo
12379,412.63,No Logo
12380,412.67,No Logo
12381,412.7,No Logo
12382,412.73,No Logo
12383,412.77,No Logo
12384,412.8,No Logo
12385,412.83,No Logo
12386,412.87,No Logo
12387,412.9,No Logo
12388,412.93,No Logo
12389,412.97,No Logo
12390,413.0,No Logo
12391,413.03,No Logo
12392,413.07,No Logo
12393,413.1,No Logo
12394,413.13,No Logo
12395,413.17,No Logo
12396,413.2,No Logo
12397,413.23,No Logo
12398,413.27,No Logo
12399,413.3,No Logo
12400,413.33,No Logo
12401,413.37,No Logo
12402,413.4,No Logo
12403,413.43,No Logo
12404,413.47,No Logo
12405,413.5,No Logo
12406,413.53,No Logo
12407,413.57,No Logo
12408,413.6,No Logo
12409,413.63,No Logo
12410,413.67,No Logo
12411,413.7,No Logo
12412,413.73,No Logo
12413,413.77,No Logo
12414,413.8,No Logo
12415,413.83,No Logo
12416,413.87,No Logo
12417,413.9,No Logo
12418,413.93,No Logo
12419,413.97,No Logo
12420,414.0,No Logo
12421,414.03,No Logo
12422,414.07,No Logo
12423,414.1,No Logo
12424,414.13,No Logo
12425,414.17,No Logo
12426,414.2,No Logo
12427,414.23,No Logo
12428,414.27,No Logo
12429,414.3,No Logo
12430,414.33,No Logo
12431,414.37,No Logo
12432,414.4,No Logo
12433,414.43,No Logo
12434,414.47,No Logo
12435,414.5,No Logo
12436,414.53,No Logo
12437,414.57,No Logo
12438,414.6,No Logo
12439,414.63,No Logo
12440,414.67,No Logo
12441,414.7,No Logo
12442,414.73,No Logo
12443,414.77,No Logo
12444,414.8,No Logo
12445,414.83,No Logo
12446,414.87,No Logo
12447,414.9,No Logo
12448,414.93,No Logo
12449,414.97,No Logo
12450,415.0,No Logo
12451,415.03,No Logo
12452,415.07,No Logo
12453,415.1,No Logo
12454,415.13,No Logo
12455,415.17,No Logo
12456,415.2,No Logo
12457,415.23,No Logo
12458,415.27,No Logo
12459,415.3,No Logo
12460,415.33,No Logo
12461,415.37,No Logo
12462,415.4,No Logo
12463,415.43,No Logo
12464,415.47,No Logo
12465,415.5,No Logo
12466,415.53,No Logo
12467,415.57,No Logo
12468,415.6,No Logo
12469,415.63,No Logo
12470,415.67,No Logo
12471,415.7,No Logo
12472,415.73,No Logo
12473,415.77,No Logo
12474,415.8,No Logo
12475,415.83,No Logo
12476,415.87,No Logo
12477,415.9,No Logo
12478,415.93,No Logo
12479,415.97,No Logo
12480,416.0,No Logo
12481,416.03,No Logo
12482,416.07,No Logo
12483,416.1,No Logo
12484,416.13,No Logo
12485,416.17,No Logo
12486,416.2,No Logo
12487,416.23,No Logo
12488,416.27,No Logo
12489,416.3,No Logo
12490,416.33,No Logo
12491,416.37,No Logo
12492,416.4,No Logo
12493,416.43,No Logo
12494,416.47,No Logo
12495,416.5,No Logo
12496,416.53,No Logo
12497,416.57,No Logo
12498,416.6,No Logo
12499,416.63,No Logo
12500,416.67,No Logo
12501,416.7,No Logo
12502,416.73,No Logo
12503,416.77,No Logo
12504,416.8,No Logo
12505,416.83,No Logo
12506,416.87,No Logo
12507,416.9,No Logo
12508,416.93,No Logo
12509,416.97,No Logo
12510,417.0,No Logo
12511,417.03,No Logo
12512,417.07,No Logo
12513,417.1,No Logo
12514,417.13,No Logo
12515,417.17,No Logo
12516,417.2,No Logo
12517,417.23,No Logo
12518,417.27,No Logo
12519,417.3,No Logo
12520,417.33,No Logo
12521,417.37,No Logo
12522,417.4,No Logo
12523,417.43,No Logo
12524,417.47,No Logo
12525,417.5,No Logo
12526,417.53,No Logo
12527,417.57,No Logo
12528,417.6,No Logo
12529,417.63,No Logo
12530,417.67,No Logo
12531,417.7,No Logo
12532,417.73,No Logo
12533,417.77,No Logo
12534,417.8,No Logo
12535,417.83,No Logo
12536,417.87,No Logo
12537,417.9,No Logo
12538,417.93,No Logo
12539,417.97,No Logo
12540,418.0,No Logo
12541,418.03,No Logo
12542,418.07,No Logo
12543,418.1,No Logo
12544,418.13,No Logo
12545,418.17,No Logo
12546,418.2,No Logo
12547,418.23,No Logo
12548,418.27,No Logo
12549,418.3,No Logo
12550,418.33,No Logo
12551,418.37,No Logo
12552,418.4,No Logo
12553,418.43,No Logo
12554,418.47,No Logo
12555,418.5,No Logo
12556,418.53,No Logo
12557,418.57,No Logo
12558,418.6,No Logo
12559,418.63,No Logo
12560,418.67,No Logo
12561,418.7,No Logo
12562,418.73,No Logo
12563,418.77,No Logo
12564,418.8,No Logo
12565,418.83,No Logo
12566,418.87,No Logo
12567,418.9,No Logo
12568,418.93,No Logo
12569,418.97,No Logo
12570,419.0,No Logo
12571,419.03,No Logo
12572,419.07,No Logo
12573,419.1,No Logo
12574,419.13,No Logo
12575,419.17,No Logo
12576,419.2,No Logo
12577,419.23,No Logo
12578,419.27,No Logo
12579,419.3,No Logo
12580,419.33,No Logo
12581,419.37,No Logo
12582,419.4,No Logo
12583,419.43,No Logo
12584,419.47,No Logo
12585,419.5,No Logo
12586,419.53,No Logo
12587,419.57,No Logo
12588,419.6,No Logo
12589,419.63,No Logo
12590,419.67,No Logo
12591,419.7,No Logo
12592,419.73,No Logo
12593,419.77,No Logo
12594,419.8,No Logo
12595,419.83,No Logo
12596,419.87,No Logo
12597,419.9,No Logo
12598,419.93,No Logo
12599,419.97,No Logo
12600,420.0,No Logo
12601,420.03,No Logo
12602,420.07,No Logo
12603,420.1,No Logo
12604,420.13,No Logo
12605,420.17,No Logo
12606,420.2,No Logo
12607,420.23,No Logo
12608,420.27,No Logo
12609,420.3,No Logo
12610,420.33,No Logo
12611,420.37,No Logo
12612,420.4,No Logo
12613,420.43,No Logo
12614,420.47,No Logo
12615,420.5,No Logo
12616,420.53,No Logo
12617,420.57,No Logo
12618,420.6,No Logo
12619,420.63,No Logo
12620,420.67,No Logo
12621,420.7,No Logo
12622,420.73,No Logo
12623,420.77,No Logo
12624,420.8,No Logo
12625,420.83,No Logo
12626,420.87,No Logo
12627,420.9,No Logo
12628,420.93,No Logo
12629,420.97,No Logo
12630,421.0,No Logo
12631,421.03,No Logo
12632,421.07,No Logo
12633,421.1,No Logo
12634,421.13,No Logo
12635,421.17,No Logo
12636,421.2,No Logo
12637,421.23,No Logo
12638,421.27,No Logo
12639,421.3,No Logo
12640,421.33,No Logo
12641,421.37,No Logo
12642,421.4,No Logo
12643,421.43,No Logo
12644,421.47,No Logo
12645,421.5,No Logo
12646,421.53,No Logo
12647,421.57,No Logo
12648,421.6,No Logo
12649,421.63,No Logo
12650,421.67,No Logo
12651,421.7,No Logo
12652,421.73,No Logo
12653,421.77,No Logo
12654,421.8,No Logo
12655,421.83,No Logo
12656,421.87,No Logo
12657,421.9,No Logo
12658,421.93,No Logo
12659,421.97,No Logo
12660,422.0,No Logo
12661,422.03,No Logo
12662,422.07,No Logo
12663,422.1,No Logo
12664,422.13,No Logo
12665,422.17,No Logo
12666,422.2,No Logo
12667,422.23,No Logo
12668,422.27,No Logo
12669,422.3,No Logo
12670,422.33,No Logo
12671,422.37,No Logo
12672,422.4,No Logo
12673,422.43,No Logo
12674,422.47,No Logo
12675,422.5,No Logo
12676,422.53,No Logo
12677,422.57,No Logo
12678,422.6,No Logo
12679,422.63,No Logo
12680,422.67,No Logo
12681,422.7,No Logo
12682,422.73,No Logo
12683,422.77,No Logo
12684,422.8,No Logo
12685,422.83,No Logo
12686,422.87,No Logo
12687,422.9,No Logo
12688,422.93,No Logo
12689,422.97,No Logo
12690,423.0,No Logo
12691,423.03,No Logo
12692,423.07,No Logo
12693,423.1,No Logo
12694,423.13,No Logo
12695,423.17,No Logo
12696,423.2,No Logo
12697,423.23,No Logo
12698,423.27,No Logo
12699,423.3,No Logo
12700,423.33,No Logo
12701,423.37,No Logo
12702,423.4,No Logo
12703,423.43,No Logo
12704,423.47,No Logo
12705,423.5,No Logo
12706,423.53,No Logo
12707,423.57,No Logo
12708,423.6,No Logo
12709,423.63,No Logo
12710,423.67,No Logo
12711,423.7,No Logo
12712,423.73,No Logo
12713,423.77,No Logo
12714,423.8,No Logo
12715,423.83,No Logo
12716,423.87,No Logo
12717,423.9,No Logo
12718,423.93,No Logo
12719,423.97,No Logo
12720,424.0,No Logo
12721,424.03,No Logo
12722,424.07,No Logo
12723,424.1,No Logo
12724,424.13,No Logo
12725,424.17,No Logo
12726,424.2,No Logo
12727,424.23,No Logo
12728,424.27,No Logo
12729,424.3,No Logo
12730,424.33,No Logo
12731,424.37,No Logo
12732,424.4,No Logo
12733,424.43,No Logo
12734,424.47,No Logo
12735,424.5,No Logo
12736,424.53,No Logo
12737,424.57,No Logo
12738,424.6,No Logo
12739,424.63,No Logo
12740,424.67,No Logo
12741,424.7,No Logo
12742,424.73,No Logo
12743,424.77,No Logo
12744,424.8,No Logo
12745,424.83,No Logo
12746,424.87,No Logo
12747,424.9,No Logo
12748,424.93,No Logo
12749,424.97,No Logo
12750,425.0,No Logo
12751,425.03,No Logo
12752,425.07,No Logo
12753,425.1,No Logo
12754,425.13,No Logo
12755,425.17,No Logo
12756,425.2,No Logo
12757,425.23,No Logo
12758,425.27,No Logo
12759,425.3,No Logo
12760,425.33,No Logo
12761,425.37,No Logo
12762,425.4,No Logo
12763,425.43,No Logo
12764,425.47,No Logo
12765,425.5,No Logo
12766,425.53,No Logo
12767,425.57,No Logo
12768,425.6,No Logo
12769,425.63,No Logo
12770,425.67,No Logo
12771,425.7,No Logo
12772,425.73,No Logo
12773,425.77,No Logo
12774,425.8,No Logo
12775,425.83,No Logo
12776,425.87,Fully Visible
12777,425.9,Fully Visible
12778,425.93,Partially Visible
12779,425.97,No Logo
12780,426.0,Partially Visible
12781,426.03,Partially Visible
12782,426.07,Partially Visible
12783,426.1,Partially Visible
12784,426.13,Partially Visible
12785,426.17,Partially Visible
12786,426.2,No Logo
12787,426.23,No Logo
12788,426.27,Partially Visible
12789,426.3,Partially Visible
12790,426.33,No Logo
12791,426.37,No Logo
12792,426.4,No Logo
12793,426.43,No Logo
12794,426.47,No Logo
12795,426.5,No Logo
12796,426.53,No Logo
12797,426.57,No Logo
12798,426.6,No Logo
12799,426.63,No Logo
12800,426.67,No Logo
12801,426.7,No Logo
12802,426.73,No Logo
12803,426.77,No Logo
12804,426.8,No Logo
12805,426.83,No Logo
12806,426.87,No Logo
12807,426.9,No Logo
12808,426.93,No Logo
12809,426.97,No Logo
12810,427.0,No Logo
12811,427.03,No Logo
12812,427.07,No Logo
12813,427.1,No Logo
12814,427.13,No Logo
12815,427.17,No Logo
12816,427.2,No Logo
12817,427.23,No Logo
12818,427.27,No Logo
12819,427.3,No Logo
12820,427.33,No Logo
12821,427.37,No Logo
12822,427.4,No Logo
12823,427.43,No Logo
